epoch,train_loss,test_loss,train_acc,test_acc,chi_squared
0.0,0.6854642629623413,0.6846902966499329,56.332325493304346,56.46118102463051,29.018991982844756
1.0,0.6833633184432983,0.6845684051513672,56.450511303418324,56.46118102463051,31.498030217885464
2.0,0.6812185645103455,0.6844096779823303,56.45288280300387,56.46118102463051,41.08657205508631
3.0,0.6788255572319031,0.6842667460441589,56.45323954140306,56.46118102463051,59.01851465855666
4.0,0.6766092777252197,0.6842619776725769,56.45302468759446,56.46118102463051,90.02849155416536
5.0,0.6748085618019104,0.6846104264259338,56.436217444378,56.46118102463051,136.15739143346048
6.0,0.6732313632965088,0.6852529644966125,56.31783704968263,56.46118102463051,184.88312011073705
7.0,0.6713458299636841,0.6858677864074707,56.2090399456201,56.46118102463051,220.51853996827796
8.0,0.6693263053894043,0.6862034797668457,56.21255868346666,56.46118102463051,236.54887807192966
9.0,0.6674664616584778,0.686279296875,56.28888448551188,56.46118102463051,236.49278754240947
0.0,0.7288814783096313,0.7095034718513489,43.56392849405803,43.53881897536948,1202.4570128751209
1.0,0.7125012874603271,0.7049606442451477,43.74263010898034,43.53881897536948,1008.1630374930932
2.0,0.7032505869865417,0.7010304927825928,44.68489783660862,43.53881897536948,838.9849503895178
3.0,0.6972223520278931,0.6975734233856201,46.625631751274206,43.5418674671444,690.09019210084
4.0,0.6924803853034973,0.6945004463195801,49.47681476066745,43.70963180705512,558.6068033981248
5.0,0.6884140372276306,0.6917552351951599,52.354485596200675,56.092183796812186,443.0090338162952
6.0,0.6848214864730835,0.6893004179000854,54.376758558154194,56.46118102463051,342.75482630536413
7.0,0.6817465424537659,0.687114417552948,55.4764857505711,56.46118102463051,258.55287352095866
8.0,0.6792599558830261,0.6851813793182373,56.00189655105316,56.46118102463051,192.247405084611
9.0,0.6776160001754761,0.6834675073623657,56.222964904724904,56.46118102463051,144.89135409590543
0.0,0.6951758861541748,0.690679669380188,49.18825798802137,56.46118102463051,359.13378098004694
1.0,0.6895633339881897,0.6886653900146484,54.34677631724032,56.46118102463051,263.26921693026003
2.0,0.6861563324928284,0.6870814561843872,56.18077248132961,56.46118102463051,186.47203117256373
3.0,0.683600127696991,0.6858497858047485,56.41060119500878,56.46118102463051,127.03490310455442
4.0,0.6816202402114868,0.6849182844161987,56.43986185143337,56.46118102463051,85.01921126183319
5.0,0.6799867749214172,0.6842405200004578,56.444771058267705,56.46118102463051,61.330648127860314
6.0,0.6785928606987,0.6837261319160461,56.449457303602536,56.46118102463051,52.98124589636801
7.0,0.6771275401115417,0.6833075284957886,56.452149056978264,56.46118102463051,54.99818677769982
8.0,0.6754587292671204,0.6829954385757446,56.452501741532004,56.46118102463051,64.89678408216643
9.0,0.6737223863601685,0.6828158497810364,56.4532962952393,56.46118102463051,81.50612953073716
0.0,0.6890286803245544,0.6856999397277832,55.025807590874244,56.46118102463051,110.55040033623575
1.0,0.6845593452453613,0.6850523948669434,56.31626010380438,56.46118102463051,78.73605215847807
2.0,0.6822912096977234,0.6845235824584961,56.43434456778225,56.46118102463051,57.71485723455717
3.0,0.6805383563041687,0.6840386390686035,56.4479168423333,56.46118102463051,46.99350607229259
4.0,0.6789579391479492,0.6835768222808838,56.44949784205699,56.46118102463051,45.70586768089985
5.0,0.6770922541618347,0.6831765174865723,56.44552912736599,56.46118102463051,53.23664817836794
6.0,0.6752046942710876,0.682912290096283,56.43340002179348,56.46118102463051,70.1552809826566
7.0,0.673383355140686,0.6828269958496094,56.406239257309565,56.46118102463051,96.6699466392621
8.0,0.6714030504226685,0.682900607585907,56.36883442538525,56.46118102463051,131.7481576645744
9.0,0.6690524220466614,0.6830604076385498,56.32708792498894,56.46118102463051,173.6444880762686
0.0,0.6886863112449646,0.685895562171936,55.53971763182781,56.46118102463051,116.43409041691334
1.0,0.6859207153320312,0.685250461101532,56.31696547291188,56.46118102463051,79.08859488550588
2.0,0.6844019889831543,0.684803307056427,56.43519182148032,56.46118102463051,51.249249363807394
3.0,0.6832531690597534,0.6845242977142334,56.449554595893225,56.46118102463051,34.05100382887035
4.0,0.6821617484092712,0.684302568435669,56.45234769540508,56.46118102463051,26.575972964398204
5.0,0.6809635758399963,0.6839893460273743,56.45305711835802,56.46118102463051,25.35980250655844
6.0,0.6794658899307251,0.6835602521896362,56.453089549121586,56.46118102463051,28.919779770239728
7.0,0.6776109337806702,0.6831475496292114,56.45326791832118,56.46118102463051,39.69348122387853
8.0,0.6755090355873108,0.682933509349823,56.45314630295781,56.46118102463051,61.69560157369149
9.0,0.6733118295669556,0.6830442547798157,56.45323548755762,56.46118102463051,97.85047317370469
